Local time,Open,High,Low,Close,Volume
07.05.2024 02:30:00.000 GMT+0530,1.07711,1.07750,1.07683,1.07699,1095.65
07.05.2024 03:30:00.000 GMT+0530,1.07699,1.07710,1.07687,1.07688,511.5875
07.05.2024 04:30:00.000 GMT+0530,1.07688,1.07689,1.07662,1.07673,1202.87
07.05.2024 05:30:00.000 GMT+0530,1.07673,1.07763,1.07667,1.07752,7594.4902
07.05.2024 06:30:00.000 GMT+0530,1.07753,1.07770,1.07644,1.07656,5082.3901
07.05.2024 07:30:00.000 GMT+0530,1.07658,1.07667,1.07608,1.07638,3934.3101
07.05.2024 08:30:00.000 GMT+0530,1.07638,1.07691,1.07633,1.07688,5969.7202
07.05.2024 09:30:00.000 GMT+0530,1.07689,1.07695,1.07633,1.07659,6112.29
07.05.2024 10:30:00.000 GMT+0530,1.07658,1.07694,1.07573,1.07586,3826.72
07.05.2024 11:30:00.000 GMT+0530,1.07584,1.07645,1.07543,1.07637,9544.46
07.05.2024 12:30:00.000 GMT+0530,1.07638,1.07697,1.07609,1.07649,8527.5898
07.05.2024 13:30:00.000 GMT+0530,1.07645,1.07654,1.07559,1.07639,5431.6401
07.05.2024 14:30:00.000 GMT+0530,1.07638,1.07642,1.07554,1.07597,5039.1401
07.05.2024 15:30:00.000 GMT+0530,1.07598,1.07697,1.07585,1.07690,5116.3799
07.05.2024 16:30:00.000 GMT+0530,1.07692,1.07705,1.07628,1.07668,4116.7402
07.05.2024 17:30:00.000 GMT+0530,1.07669,1.07794,1.07643,1.07757,6128.9502
07.05.2024 18:30:00.000 GMT+0530,1.07757,1.07875,1.07742,1.07808,8213.9102
07.05.2024 19:30:00.000 GMT+0530,1.07809,1.07826,1.07729,1.07779,8446.0195
07.05.2024 20:30:00.000 GMT+0530,1.07779,1.07829,1.07664,1.07668,9171.4199
07.05.2024 21:30:00.000 GMT+0530,1.07670,1.07745,1.07662,1.07705,7695.3198
07.05.2024 22:30:00.000 GMT+0530,1.07704,1.07707,1.07562,1.07567,5732.6401
07.05.2024 23:30:00.000 GMT+0530,1.07568,1.07568,1.07480,1.07516,6277.1099
08.05.2024 00:30:00.000 GMT+0530,1.07515,1.07578,1.07515,1.07566,7013.9502
08.05.2024 01:30:00.000 GMT+0530,1.07566,1.07567,1.07546,1.07554,1863.11
08.05.2024 02:30:00.000 GMT+0530,1.07554,1.07576,1.07554,1.07568,804.09
08.05.2024 03:30:00.000 GMT+0530,1.07566,1.07569,1.07510,1.07514,1596.23
08.05.2024 04:30:00.000 GMT+0530,1.07514,1.07517,1.07475,1.07501,2143.53
08.05.2024 05:30:00.000 GMT+0530,1.07499,1.07543,1.07471,1.07482,3189.3999
08.05.2024 06:30:00.000 GMT+0530,1.07482,1.07489,1.07404,1.07406,3165.52
08.05.2024 07:30:00.000 GMT+0530,1.07403,1.07427,1.07382,1.07414,4501.8799
08.05.2024 08:30:00.000 GMT+0530,1.07415,1.07439,1.07388,1.07414,5040.1401
08.05.2024 09:30:00.000 GMT+0530,1.07413,1.07424,1.07391,1.07414,3716.22
08.05.2024 10:30:00.000 GMT+0530,1.07413,1.07422,1.07388,1.07410,2208.78
08.05.2024 11:30:00.000 GMT+0530,1.07410,1.07493,1.07409,1.07449,5606.9302
08.05.2024 12:30:00.000 GMT+0530,1.07448,1.07463,1.07374,1.07388,5909.6699
08.05.2024 13:30:00.000 GMT+0530,1.07389,1.07450,1.07352,1.07442,6335.9702
08.05.2024 14:30:00.000 GMT+0530,1.07443,1.07526,1.07443,1.07513,5541.71
08.05.2024 15:30:00.000 GMT+0530,1.07514,1.07535,1.07487,1.07490,3838.6799
08.05.2024 16:30:00.000 GMT+0530,1.07491,1.07541,1.07441,1.07462,4333.7798
08.05.2024 17:30:00.000 GMT+0530,1.07464,1.07491,1.07399,1.07491,6861.79
08.05.2024 18:30:00.000 GMT+0530,1.07491,1.07540,1.07463,1.07506,5921.4902
08.05.2024 19:30:00.000 GMT+0530,1.07508,1.07550,1.07464,1.07493,7215.7202
08.05.2024 20:30:00.000 GMT+0530,1.07492,1.07576,1.07444,1.07549,7566.1201
08.05.2024 21:30:00.000 GMT+0530,1.07548,1.07549,1.07446,1.07459,3167.6699
08.05.2024 22:30:00.000 GMT+0530,1.07460,1.07470,1.07410,1.07433,3873.45
08.05.2024 23:30:00.000 GMT+0530,1.07431,1.07469,1.07413,1.07453,3060.26
09.05.2024 00:30:00.000 GMT+0530,1.07453,1.07464,1.07433,1.07454,4551.6699
09.05.2024 01:30:00.000 GMT+0530,1.07455,1.07489,1.07439,1.07489,1660.78
09.05.2024 02:30:00.000 GMT+0530,1.07491,1.07541,1.07473,1.07500,1602.42
09.05.2024 03:30:00.000 GMT+0530,1.07500,1.07510,1.07489,1.07492,672.49
09.05.2024 04:30:00.000 GMT+0530,1.07493,1.07497,1.07464,1.07470,1881.45
09.05.2024 05:30:00.000 GMT+0530,1.07471,1.07472,1.07426,1.07434,2569.6299
09.05.2024 06:30:00.000 GMT+0530,1.07434,1.07487,1.07424,1.07478,4954.52
09.05.2024 07:30:00.000 GMT+0530,1.07476,1.07484,1.07452,1.07475,3184.71
09.05.2024 08:30:00.000 GMT+0530,1.07476,1.07517,1.07465,1.07478,3422.77
09.05.2024 09:30:00.000 GMT+0530,1.07479,1.07505,1.07452,1.07455,1973.16
09.05.2024 10:30:00.000 GMT+0530,1.07454,1.07465,1.07423,1.07438,2849.1399
09.05.2024 11:30:00.000 GMT+0530,1.07438,1.07446,1.07363,1.07375,3457.73
09.05.2024 12:30:00.000 GMT+0530,1.07375,1.07415,1.07298,1.07348,6696.9902
09.05.2024 13:30:00.000 GMT+0530,1.07347,1.07355,1.07263,1.07282,5610.3198
09.05.2024 14:30:00.000 GMT+0530,1.07282,1.07317,1.07263,1.07306,5639.48
09.05.2024 15:30:00.000 GMT+0530,1.07308,1.07386,1.07304,1.07350,4971.3501
09.05.2024 16:30:00.000 GMT+0530,1.07347,1.07364,1.07241,1.07274,10608.8604
09.05.2024 17:30:00.000 GMT+0530,1.07274,1.07625,1.07272,1.07595,15359.54
09.05.2024 18:30:00.000 GMT+0530,1.07594,1.07677,1.07507,1.07638,16141.0596
09.05.2024 19:30:00.000 GMT+0530,1.07638,1.07803,1.07628,1.07759,11609.7002
09.05.2024 20:30:00.000 GMT+0530,1.07759,1.07819,1.07693,1.07705,5957.6499
09.05.2024 21:30:00.000 GMT+0530,1.07706,1.07781,1.07706,1.07759,5130.4399
09.05.2024 22:30:00.000 GMT+0530,1.07759,1.07805,1.07737,1.07777,5297.4399
09.05.2024 23:30:00.000 GMT+0530,1.07775,1.07828,1.07758,1.07819,3406.6101
10.05.2024 00:30:00.000 GMT+0530,1.07817,1.07846,1.07809,1.07825,6659.6401
10.05.2024 01:30:00.000 GMT+0530,1.07823,1.07837,1.07812,1.07824,2435.5601
10.05.2024 02:30:00.000 GMT+0530,1.07830,1.07849,1.07814,1.07818,929.09
10.05.2024 03:30:00.000 GMT+0530,1.07819,1.07860,1.07819,1.07847,1295.15
10.05.2024 04:30:00.000 GMT+0530,1.07849,1.07856,1.07815,1.07819,1655.98
10.05.2024 05:30:00.000 GMT+0530,1.07820,1.07824,1.07767,1.07793,3446.3799
10.05.2024 06:30:00.000 GMT+0530,1.07794,1.07827,1.07761,1.07763,2385.3501
10.05.2024 07:30:00.000 GMT+0530,1.07762,1.07778,1.07734,1.07743,2771.8701
10.05.2024 08:30:00.000 GMT+0530,1.07744,1.07767,1.07740,1.07762,1040.58
10.05.2024 09:30:00.000 GMT+0530,1.07763,1.07769,1.07741,1.07742,910.5
10.05.2024 10:30:00.000 GMT+0530,1.07741,1.07771,1.07740,1.07759,2066.1299
10.05.2024 11:30:00.000 GMT+0530,1.07759,1.07834,1.07717,1.07770,7529.6001
10.05.2024 12:30:00.000 GMT+0530,1.07770,1.07842,1.07763,1.07813,7869.7998
10.05.2024 13:30:00.000 GMT+0530,1.07813,1.07868,1.07774,1.07807,7833.8301
10.05.2024 14:30:00.000 GMT+0530,1.07809,1.07862,1.07794,1.07799,5857.1299
10.05.2024 15:30:00.000 GMT+0530,1.07799,1.07821,1.07757,1.07786,4188.2998
10.05.2024 16:30:00.000 GMT+0530,1.07785,1.07808,1.07754,1.07795,4981.0698
10.05.2024 17:30:00.000 GMT+0530,1.07794,1.07814,1.07664,1.07702,10743.4697
10.05.2024 18:30:00.000 GMT+0530,1.07703,1.07902,1.07698,1.07877,11501.8096
10.05.2024 19:30:00.000 GMT+0530,1.07877,1.07893,1.07605,1.07641,22177.0391
10.05.2024 20:30:00.000 GMT+0530,1.07641,1.07725,1.07626,1.07722,8463.46
10.05.2024 21:30:00.000 GMT+0530,1.07722,1.07795,1.07696,1.07760,5916.2202
10.05.2024 22:30:00.000 GMT+0530,1.07763,1.07776,1.07734,1.07743,3705.3301
10.05.2024 23:30:00.000 GMT+0530,1.07742,1.07743,1.07699,1.07737,4613.0098
11.05.2024 00:30:00.000 GMT+0530,1.07737,1.07759,1.07718,1.07719,4058.3
11.05.2024 01:30:00.000 GMT+0530,1.07719,1.07735,1.07687,1.07731,2132.2
13.05.2024 02:30:00.000 GMT+0530,1.07757,1.07758,1.07693,1.07728,808.17
13.05.2024 03:30:00.000 GMT+0530,1.07728,1.07741,1.07713,1.07732,2435.1499
13.05.2024 04:30:00.000 GMT+0530,1.07733,1.07754,1.07703,1.07704,1912.3199
13.05.2024 05:30:00.000 GMT+0530,1.07704,1.07726,1.07684,1.07694,5574.8501
13.05.2024 06:30:00.000 GMT+0530,1.07694,1.07733,1.07671,1.07691,4430.5801
13.05.2024 07:30:00.000 GMT+0530,1.07690,1.07725,1.07659,1.07715,3030.8101
13.05.2024 08:30:00.000 GMT+0530,1.07715,1.07724,1.07692,1.07718,2099.77
13.05.2024 09:30:00.000 GMT+0530,1.07716,1.07726,1.07693,1.07698,1690.46
13.05.2024 10:30:00.000 GMT+0530,1.07697,1.07748,1.07697,1.07732,2187.23
13.05.2024 11:30:00.000 GMT+0530,1.07733,1.07758,1.07689,1.07702,4714.4502
13.05.2024 12:30:00.000 GMT+0530,1.07703,1.07801,1.07693,1.07758,9323.6904
13.05.2024 13:30:00.000 GMT+0530,1.07757,1.07846,1.07737,1.07839,6911.6602
13.05.2024 14:30:00.000 GMT+0530,1.07840,1.07891,1.07817,1.07829,5528.1299
13.05.2024 15:30:00.000 GMT+0530,1.07829,1.07852,1.07774,1.07819,6189.0801
13.05.2024 16:30:00.000 GMT+0530,1.07818,1.07946,1.07813,1.07893,5000.2798
13.05.2024 17:30:00.000 GMT+0530,1.07894,1.07999,1.07890,1.07983,5724.98
13.05.2024 18:30:00.000 GMT+0530,1.07983,1.08069,1.07970,1.08042,7275.6401
13.05.2024 19:30:00.000 GMT+0530,1.08043,1.08055,1.07959,1.08039,7099.3301
13.05.2024 20:30:00.000 GMT+0530,1.08040,1.08043,1.07895,1.07955,10743.0098
13.05.2024 21:30:00.000 GMT+0530,1.07954,1.07990,1.07933,1.07936,3458.6299
13.05.2024 22:30:00.000 GMT+0530,1.07936,1.07941,1.07871,1.07918,3689.79
13.05.2024 23:30:00.000 GMT+0530,1.07918,1.07936,1.07892,1.07897,2723.3899
14.05.2024 00:30:00.000 GMT+0530,1.07897,1.07901,1.07869,1.07891,2346.46
14.05.2024 01:30:00.000 GMT+0530,1.07891,1.07903,1.07883,1.07903,1187.66
14.05.2024 02:30:00.000 GMT+0530,1.07905,1.07916,1.07881,1.07906,1319.25
14.05.2024 03:30:00.000 GMT+0530,1.07907,1.07917,1.07889,1.07901,1115.9399
14.05.2024 04:30:00.000 GMT+0530,1.07902,1.07939,1.07898,1.07923,1990.98
14.05.2024 05:30:00.000 GMT+0530,1.07924,1.07925,1.07855,1.07878,1862.53
14.05.2024 06:30:00.000 GMT+0530,1.07876,1.07898,1.07845,1.07874,1592.58
14.05.2024 07:30:00.000 GMT+0530,1.07874,1.07876,1.07847,1.07868,1260.01
14.05.2024 08:30:00.000 GMT+0530,1.07870,1.07882,1.07855,1.07878,1215.45
14.05.2024 09:30:00.000 GMT+0530,1.07879,1.07890,1.07855,1.07857,931.48
14.05.2024 10:30:00.000 GMT+0530,1.07857,1.07872,1.07845,1.07867,1540.15
14.05.2024 11:30:00.000 GMT+0530,1.07869,1.07895,1.07831,1.07878,3156.27
14.05.2024 12:30:00.000 GMT+0530,1.07879,1.07891,1.07858,1.07873,3679.48
14.05.2024 13:30:00.000 GMT+0530,1.07872,1.07873,1.07755,1.07839,7439.3398
14.05.2024 14:30:00.000 GMT+0530,1.07841,1.07937,1.07841,1.07929,5551.2202
14.05.2024 15:30:00.000 GMT+0530,1.07930,1.07990,1.07923,1.07964,4919.8701
14.05.2024 16:30:00.000 GMT+0530,1.07965,1.07991,1.07927,1.07927,3704.03
14.05.2024 17:30:00.000 GMT+0530,1.07928,1.08107,1.07672,1.08032,21841.8008
14.05.2024 18:30:00.000 GMT+0530,1.08031,1.08228,1.08008,1.08191,21238.5508
14.05.2024 19:30:00.000 GMT+0530,1.08191,1.08257,1.08101,1.08249,12432.1504
14.05.2024 20:30:00.000 GMT+0530,1.08249,1.08251,1.08152,1.08183,7211.71
14.05.2024 21:30:00.000 GMT+0530,1.08180,1.08203,1.08139,1.08170,4024.1599
14.05.2024 22:30:00.000 GMT+0530,1.08170,1.08201,1.08157,1.08193,2828.5901
14.05.2024 23:30:00.000 GMT+0530,1.08193,1.08232,1.08189,1.08200,4038.8401
15.05.2024 00:30:00.000 GMT+0530,1.08201,1.08218,1.08193,1.08202,4292.5498
15.05.2024 01:30:00.000 GMT+0530,1.08203,1.08211,1.08178,1.08202,2534.1699
15.05.2024 02:30:00.000 GMT+0530,1.08205,1.08229,1.08170,1.08181,2244.8601
15.05.2024 03:30:00.000 GMT+0530,1.08182,1.08190,1.08164,1.08169,811.42
15.05.2024 04:30:00.000 GMT+0530,1.08170,1.08170,1.08138,1.08140,1092.11
15.05.2024 05:30:00.000 GMT+0530,1.08139,1.08179,1.08133,1.08171,3158.5601
15.05.2024 06:30:00.000 GMT+0530,1.08170,1.08227,1.08166,1.08227,1925.8199
15.05.2024 07:30:00.000 GMT+0530,1.08226,1.08268,1.08201,1.08253,3545.3
15.05.2024 08:30:00.000 GMT+0530,1.08255,1.08278,1.08252,1.08263,3706.1599
15.05.2024 09:30:00.000 GMT+0530,1.08262,1.08263,1.08207,1.08215,2040.04
15.05.2024 10:30:00.000 GMT+0530,1.08216,1.08282,1.08214,1.08271,2027.39
15.05.2024 11:30:00.000 GMT+0530,1.08271,1.08309,1.08228,1.08306,3942.8601
15.05.2024 12:30:00.000 GMT+0530,1.08307,1.08326,1.08254,1.08262,6827.46
15.05.2024 13:30:00.000 GMT+0530,1.08260,1.08347,1.08247,1.08299,5032.8198
15.05.2024 14:30:00.000 GMT+0530,1.08299,1.08322,1.08249,1.08282,6534.6899
15.05.2024 15:30:00.000 GMT+0530,1.08283,1.08301,1.08236,1.08247,5264.77
15.05.2024 16:30:00.000 GMT+0530,1.08247,1.08295,1.08221,1.08295,6812.9199
15.05.2024 17:30:00.000 GMT+0530,1.08296,1.08697,1.08282,1.08613,28219.8809
15.05.2024 18:30:00.000 GMT+0530,1.08614,1.08660,1.08317,1.08354,22892.8105
15.05.2024 19:30:00.000 GMT+0530,1.08353,1.08602,1.08341,1.08576,16029.9004
15.05.2024 20:30:00.000 GMT+0530,1.08577,1.08745,1.08558,1.08600,8678.4297
15.05.2024 21:30:00.000 GMT+0530,1.08600,1.08738,1.08562,1.08722,6978.1201
15.05.2024 22:30:00.000 GMT+0530,1.08722,1.08805,1.08718,1.08801,6771.46
15.05.2024 23:30:00.000 GMT+0530,1.08800,1.08807,1.08729,1.08784,3726.8701
16.05.2024 00:30:00.000 GMT+0530,1.08784,1.08831,1.08779,1.08819,4614.3901
16.05.2024 01:30:00.000 GMT+0530,1.08818,1.08862,1.08816,1.08854,2473.6201
16.05.2024 02:30:00.000 GMT+0530,1.08854,1.08863,1.08800,1.08851,3853.9221
16.05.2024 03:30:00.000 GMT+0530,1.08847,1.08901,1.08844,1.08893,1786.98
16.05.2024 04:30:00.000 GMT+0530,1.08896,1.08902,1.08879,1.08886,2564.0901
16.05.2024 05:30:00.000 GMT+0530,1.08885,1.08950,1.08868,1.08939,5509.0298
16.05.2024 06:30:00.000 GMT+0530,1.08938,1.08940,1.08845,1.08868,4797.1699
16.05.2024 07:30:00.000 GMT+0530,1.08868,1.08883,1.08816,1.08873,4003.7
16.05.2024 08:30:00.000 GMT+0530,1.08873,1.08894,1.08860,1.08873,2852.0701
16.05.2024 09:30:00.000 GMT+0530,1.08874,1.08874,1.08843,1.08850,2719.24
16.05.2024 10:30:00.000 GMT+0530,1.08851,1.08853,1.08798,1.08798,2392.76
16.05.2024 11:30:00.000 GMT+0530,1.08797,1.08829,1.08748,1.08765,3546
16.05.2024 12:30:00.000 GMT+0530,1.08765,1.08820,1.08732,1.08746,5171.3501
16.05.2024 13:30:00.000 GMT+0530,1.08745,1.08767,1.08663,1.08734,5785.96
16.05.2024 14:30:00.000 GMT+0530,1.08734,1.08750,1.08689,1.08701,6229.96
16.05.2024 15:30:00.000 GMT+0530,1.08700,1.08739,1.08665,1.08724,4438.6099
16.05.2024 16:30:00.000 GMT+0530,1.08724,1.08749,1.08618,1.08668,5749.2002
16.05.2024 17:30:00.000 GMT+0530,1.08670,1.08748,1.08608,1.08634,14139.9502
16.05.2024 18:30:00.000 GMT+0530,1.08632,1.08669,1.08546,1.08561,8686.1699
16.05.2024 19:30:00.000 GMT+0530,1.08563,1.08704,1.08546,1.08703,14218.3799
16.05.2024 20:30:00.000 GMT+0530,1.08704,1.08759,1.08667,1.08753,5382.6099
16.05.2024 21:30:00.000 GMT+0530,1.08752,1.08756,1.08701,1.08735,4122.0601
16.05.2024 22:30:00.000 GMT+0530,1.08735,1.08757,1.08686,1.08707,3556.96
16.05.2024 23:30:00.000 GMT+0530,1.08708,1.08719,1.08659,1.08710,3927.3899
17.05.2024 00:30:00.000 GMT+0530,1.08710,1.08710,1.08670,1.08670,6363.25
17.05.2024 01:30:00.000 GMT+0530,1.08670,1.08678,1.08648,1.08669,2680.1399
17.05.2024 02:30:00.000 GMT+0530,1.08679,1.08696,1.08652,1.08688,2181.4399
17.05.2024 03:30:00.000 GMT+0530,1.08688,1.08693,1.08666,1.08680,1240.99
17.05.2024 04:30:00.000 GMT+0530,1.08679,1.08681,1.08662,1.08679,1849.41
17.05.2024 05:30:00.000 GMT+0530,1.08680,1.08689,1.08600,1.08630,2631.8899
17.05.2024 06:30:00.000 GMT+0530,1.08631,1.08638,1.08574,1.08596,3025.3
17.05.2024 07:30:00.000 GMT+0530,1.08596,1.08606,1.08545,1.08572,2325.3
17.05.2024 08:30:00.000 GMT+0530,1.08572,1.08616,1.08570,1.08593,3468.3501
17.05.2024 09:30:00.000 GMT+0530,1.08590,1.08597,1.08557,1.08563,1709.95
17.05.2024 10:30:00.000 GMT+0530,1.08562,1.08623,1.08558,1.08612,1921.98
17.05.2024 11:30:00.000 GMT+0530,1.08611,1.08669,1.08584,1.08628,5147.3701
17.05.2024 12:30:00.000 GMT+0530,1.08629,1.08684,1.08576,1.08589,4879.9302
17.05.2024 13:30:00.000 GMT+0530,1.08590,1.08595,1.08418,1.08444,5756.0601
17.05.2024 14:30:00.000 GMT+0530,1.08444,1.08469,1.08412,1.08448,6254.6699
17.05.2024 15:30:00.000 GMT+0530,1.08448,1.08448,1.08362,1.08384,6983.1099
17.05.2024 16:30:00.000 GMT+0530,1.08384,1.08455,1.08358,1.08433,3713.3701
17.05.2024 17:30:00.000 GMT+0530,1.08433,1.08459,1.08391,1.08430,7371.6099
17.05.2024 18:30:00.000 GMT+0530,1.08432,1.08565,1.08432,1.08554,8811.0596
17.05.2024 19:30:00.000 GMT+0530,1.08555,1.08773,1.08552,1.08766,9211.54
17.05.2024 20:30:00.000 GMT+0530,1.08765,1.08786,1.08652,1.08687,5701.6401
17.05.2024 21:30:00.000 GMT+0530,1.08688,1.08745,1.08672,1.08688,4515.7202
17.05.2024 22:30:00.000 GMT+0530,1.08688,1.08745,1.08684,1.08738,4139.7002
17.05.2024 23:30:00.000 GMT+0530,1.08737,1.08769,1.08721,1.08757,2369.1799
18.05.2024 00:30:00.000 GMT+0530,1.08757,1.08763,1.08706,1.08726,2503.98
18.05.2024 01:30:00.000 GMT+0530,1.08727,1.08729,1.08685,1.08712,4413.6499
20.05.2024 02:30:00.000 GMT+0530,1.08705,1.08733,1.08659,1.08710,365.03
20.05.2024 03:30:00.000 GMT+0530,1.08710,1.08734,1.08697,1.08708,1235.5699
20.05.2024 04:30:00.000 GMT+0530,1.08708,1.08745,1.08707,1.08726,1665.21
20.05.2024 05:30:00.000 GMT+0530,1.08726,1.08774,1.08691,1.08753,3691.6899
20.05.2024 06:30:00.000 GMT+0530,1.08753,1.08767,1.08719,1.08754,3162.3799
20.05.2024 07:30:00.000 GMT+0530,1.08753,1.08753,1.08716,1.08743,2718.48
20.05.2024 08:30:00.000 GMT+0530,1.08743,1.08789,1.08730,1.08782,1381.85
20.05.2024 09:30:00.000 GMT+0530,1.08781,1.08825,1.08778,1.08809,2315.8101
20.05.2024 10:30:00.000 GMT+0530,1.08809,1.08827,1.08797,1.08807,2695.1899
20.05.2024 11:30:00.000 GMT+0530,1.08805,1.08846,1.08778,1.08783,4432.8398
20.05.2024 12:30:00.000 GMT+0530,1.08782,1.08809,1.08696,1.08732,5965.5498
20.05.2024 13:30:00.000 GMT+0530,1.08731,1.08764,1.08714,1.08747,3730.6499
20.05.2024 14:30:00.000 GMT+0530,1.08747,1.08752,1.08665,1.08690,3804.5
20.05.2024 15:30:00.000 GMT+0530,1.08691,1.08739,1.08687,1.08708,5882.8701
20.05.2024 16:30:00.000 GMT+0530,1.08709,1.08717,1.08599,1.08601,4332.5498
20.05.2024 17:30:00.000 GMT+0530,1.08603,1.08632,1.08541,1.08576,9239.8604
20.05.2024 18:30:00.000 GMT+0530,1.08576,1.08675,1.08576,1.08652,8471.8701
20.05.2024 19:30:00.000 GMT+0530,1.08653,1.08700,1.08629,1.08651,7132.8198
20.05.2024 20:30:00.000 GMT+0530,1.08650,1.08650,1.08581,1.08606,5340.7598
20.05.2024 21:30:00.000 GMT+0530,1.08608,1.08663,1.08593,1.08660,3802.8101
20.05.2024 22:30:00.000 GMT+0530,1.08659,1.08708,1.08631,1.08643,3484.3601
20.05.2024 23:30:00.000 GMT+0530,1.08641,1.08668,1.08613,1.08651,2070.21
21.05.2024 00:30:00.000 GMT+0530,1.08650,1.08652,1.08592,1.08599,1495.95
21.05.2024 01:30:00.000 GMT+0530,1.08597,1.08600,1.08568,1.08571,1237.16
21.05.2024 02:30:00.000 GMT+0530,1.08577,1.08622,1.08562,1.08608,1214.52
21.05.2024 03:30:00.000 GMT+0530,1.08608,1.08608,1.08566,1.08592,1151.71
21.05.2024 04:30:00.000 GMT+0530,1.08590,1.08609,1.08586,1.08605,2294.5901
21.05.2024 05:30:00.000 GMT+0530,1.08606,1.08620,1.08566,1.08615,4372.6001
21.05.2024 06:30:00.000 GMT+0530,1.08616,1.08616,1.08556,1.08559,4202.3198
21.05.2024 07:30:00.000 GMT+0530,1.08559,1.08567,1.08510,1.08557,3565.5601
21.05.2024 08:30:00.000 GMT+0530,1.08557,1.08570,1.08542,1.08561,3512.75
21.05.2024 09:30:00.000 GMT+0530,1.08558,1.08603,1.08554,1.08591,2985.2
21.05.2024 10:30:00.000 GMT+0530,1.08589,1.08618,1.08567,1.08586,1933.25
21.05.2024 11:30:00.000 GMT+0530,1.08585,1.08638,1.08571,1.08617,7326.1699
21.05.2024 12:30:00.000 GMT+0530,1.08617,1.08672,1.08595,1.08647,6882.8599
21.05.2024 13:30:00.000 GMT+0530,1.08647,1.08697,1.08601,1.08668,6292.75
21.05.2024 14:30:00.000 GMT+0530,1.08669,1.08749,1.08665,1.08721,7832.7202
21.05.2024 15:30:00.000 GMT+0530,1.08724,1.08734,1.08660,1.08669,3531.6799
21.05.2024 16:30:00.000 GMT+0530,1.08669,1.08698,1.08645,1.08685,3655.03
21.05.2024 17:30:00.000 GMT+0530,1.08686,1.08708,1.08550,1.08572,8714.9199
21.05.2024 18:30:00.000 GMT+0530,1.08573,1.08607,1.08428,1.08498,19936.1309
21.05.2024 19:30:00.000 GMT+0530,1.08499,1.08620,1.08465,1.08595,8806.6797
21.05.2024 20:30:00.000 GMT+0530,1.08595,1.08614,1.08532,1.08541,5209.4199
21.05.2024 21:30:00.000 GMT+0530,1.08542,1.08568,1.08521,1.08541,3422.5701
21.05.2024 22:30:00.000 GMT+0530,1.08538,1.08545,1.08465,1.08533,3073.8601
21.05.2024 23:30:00.000 GMT+0530,1.08534,1.08557,1.08503,1.08521,3467.6001
22.05.2024 00:30:00.000 GMT+0530,1.08521,1.08564,1.08509,1.08559,2206.0701
22.05.2024 01:30:00.000 GMT+0530,1.08560,1.08566,1.08537,1.08542,1224.55
22.05.2024 02:30:00.000 GMT+0530,1.08544,1.08585,1.08542,1.08569,4170.48
22.05.2024 03:30:00.000 GMT+0530,1.08570,1.08579,1.08557,1.08575,1229.84
22.05.2024 04:30:00.000 GMT+0530,1.08576,1.08597,1.08540,1.08542,1379.37
22.05.2024 05:30:00.000 GMT+0530,1.08541,1.08600,1.08541,1.08577,1586.24
22.05.2024 06:30:00.000 GMT+0530,1.08574,1.08619,1.08556,1.08601,2321.03
22.05.2024 07:30:00.000 GMT+0530,1.08601,1.08637,1.08571,1.08593,3230.0701
22.05.2024 08:30:00.000 GMT+0530,1.08594,1.08595,1.08538,1.08560,1793.3
22.05.2024 09:30:00.000 GMT+0530,1.08561,1.08563,1.08529,1.08536,968.04
22.05.2024 10:30:00.000 GMT+0530,1.08535,1.08569,1.08522,1.08561,1202.38
22.05.2024 11:30:00.000 GMT+0530,1.08559,1.08635,1.08558,1.08616,5336.6099
22.05.2024 12:30:00.000 GMT+0530,1.08617,1.08637,1.08504,1.08578,4580.8501
22.05.2024 13:30:00.000 GMT+0530,1.08578,1.08584,1.08465,1.08487,4120.5898
22.05.2024 14:30:00.000 GMT+0530,1.08485,1.08501,1.08413,1.08437,5010.0601
22.05.2024 15:30:00.000 GMT+0530,1.08438,1.08464,1.08369,1.08378,5127.6699
22.05.2024 16:30:00.000 GMT+0530,1.08376,1.08385,1.08220,1.08276,8454.9697
22.05.2024 17:30:00.000 GMT+0530,1.08275,1.08369,1.08266,1.08320,9594.6299
22.05.2024 18:30:00.000 GMT+0530,1.08320,1.08410,1.08319,1.08356,9273.3496
22.05.2024 19:30:00.000 GMT+0530,1.08355,1.08401,1.08318,1.08336,11813.4502
22.05.2024 20:30:00.000 GMT+0530,1.08336,1.08423,1.08332,1.08363,7321.9702
22.05.2024 21:30:00.000 GMT+0530,1.08362,1.08444,1.08358,1.08426,4995.4199
22.05.2024 22:30:00.000 GMT+0530,1.08425,1.08470,1.08344,1.08382,3945.0901
22.05.2024 23:30:00.000 GMT+0530,1.08383,1.08388,1.08180,1.08215,14622.0195
23.05.2024 00:30:00.000 GMT+0530,1.08216,1.08223,1.08176,1.08212,5255.2202
23.05.2024 01:30:00.000 GMT+0530,1.08212,1.08237,1.08204,1.08230,2471.46
23.05.2024 02:30:00.000 GMT+0530,1.08235,1.08255,1.08224,1.08252,1310
23.05.2024 03:30:00.000 GMT+0530,1.08247,1.08264,1.08235,1.08255,1239.86
23.05.2024 04:30:00.000 GMT+0530,1.08254,1.08271,1.08243,1.08252,1274.98
23.05.2024 05:30:00.000 GMT+0530,1.08252,1.08289,1.08247,1.08256,4085.3799
23.05.2024 06:30:00.000 GMT+0530,1.08255,1.08302,1.08249,1.08280,4040.6599
